canonical_url,http_status,title,description,h1_count,og_image,robots,schema_types
https://www.zyenereviews.com/case-studies,200,Illustrative Review Workflows for Local Businesses | Zyene Reviews,"Explore illustrative review-management workflows for dental, restaurant, salon, HVAC, and auto teams. Composite examples are educational.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/case-studies/sunrise-dental-austin,200,Illustrative Dental Review Workflow | Zyene Reviews,"Explore an example dental review workflow with Zyene Reviews. Educational guidance, not customer results or an endorsement.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/case-studies/wolfpack-bbq-charlotte,200,Illustrative Restaurants Review Workflow | Zyene Reviews,"Explore an example restaurants review workflow with Zyene Reviews. Educational guidance, not customer results or an endorsement.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/case-studies/apex-hvac-denver,200,Illustrative Home Services Review Workflow | Zyene Reviews,"Explore an example home services review workflow with Zyene Reviews. Educational guidance, not customer results or an endorsement.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/case-studies/bellas-salon-portland,200,Illustrative Salons & Spas Review Workflow | Zyene Reviews,"Explore an example salons & spas review workflow with Zyene Reviews. Educational guidance, not customer results or an endorsement.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/case-studies/precision-auto-works-phoenix,200,Illustrative Auto Repair Review Workflow | Zyene Reviews,"Explore an example auto repair review workflow with Zyene Reviews. Educational guidance, not customer results or an endorsement.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
https://www.zyenereviews.com/docs,200,Developer Documentation | Zyene Reviews,"Documentation for Zyene Reviews: connect Google Business Profile, manage reviews, send review requests via API, and embed widgets.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/quickstart,200,Quickstart Guide | Zyene Reviews,"Get Zyene Reviews set up in minutes. Connect your Google Business Profile, configure review requests, and start monitoring reviews from day one.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/install,200,Use with AI | Zyene Reviews,"Integrate Zyene Reviews with AI tools. Use MCP, REST API responses, and structured data in your AI workflows for review management automation.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/how-it-works,200,How Zyene Works | Zyene Reviews,"Understand the Zyene Reviews architecture, how review sync pipelines, AI reply generation, feedback routing, and campaign triggers work under the hood.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/graph,200,Review Graph | Zyene Reviews,"Learn about the Zyene Reviews review graph model, how reviews, ratings, sources, and sentiment connect across Google, Yelp, and Facebook.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/content-types,200,Content Types | Zyene Reviews,"Reference for Zyene Reviews API objects: reviews, feedback submissions, campaign messages, locations, and team members.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/sync,200,Sync Networks | Zyene Reviews,"How Zyene Reviews syncs reviews from Google Business Profile, Yelp, and Facebook. Sync frequency, OAuth scopes, and troubleshooting.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/api,200,API Reference | Zyene Reviews,"Zyene Reviews API reference. Authenticate with API keys, retrieve reviews, send review requests, read analytics, and connect your own workflows.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/cookbook,200,Cookbook | Zyene Reviews,"Practical code examples for sending review requests, using the generic webhook, reading reviews, and pulling analytics from the Zyene Reviews API.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/plugins,200,Plugins & Embeds | Zyene Reviews,"Embed a review carousel, rating badge, or review feed on your website using Zyene Reviews iframe widgets. Copy-paste setup, no coding required.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/docs/changelog,200,Changelog | Zyene Reviews,"Zyene Reviews product changelog, new features, improvements, API changes, and bug fixes listed by release date.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/privacy,200,Privacy Policy | Zyene Reviews,"How Zyene Reviews collects, uses, and protects your data: GDPR compliance, Google API Limited Use, secure OAuth, and transparent privacy practices.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/terms,200,Terms of Service | Zyene Reviews,"Zyene Reviews Terms of Service. Read our usage policies, subscription terms, 7-day trial conditions, TCPA/CAN-SPAM compliance, and acceptable use policy.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/data-retention,200,Data Retention Policy | Zyene Reviews,"Zyene Reviews data retention policy. How long we store your data, when it is deleted, and how to request deletion. GDPR and CCPA compliant.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite
https://www.zyenereviews.com/security,200,Security & Trust | Zyene Reviews,"Zyene Reviews protects your data with multi-tenant RLS, encryption, regional privacy controls, feedback workflows, and secure Google OAuth.",1,https://www.zyenereviews.com/og/og-default.png,,WebSite; BreadcrumbList
